id_client,type_personne,nom_complet_client,id_revendeur,id_territoire,numero_client
19272,IN,Erik H Jimenez,,7,AW00019272
19273,IN,Brianna L Gonzales,,7,AW00019273
19274,IN,Nelson J Harrison,,8,AW00019274
19275,IN,Brianna R Bryant,,7,AW00019275
19276,IN,Brianna Alexander,,7,AW00019276
19277,IN,Erik E Munoz,,7,AW00019277
19278,IN,Brianna M Russell,,10,AW00019278
19279,IN,Erik R Romero,,10,AW00019279
19280,IN,Brianna K Griffin,,7,AW00019280
19281,IN,Erik E Navarro,,7,AW00019281
19282,IN,Brianna M Diaz,,7,AW00019282
19283,IN,Olivia B Stewart,,8,AW00019283
19284,IN,Erik S Gutierrez,,8,AW00019284
19285,IN,Erik J Torres,,8,AW00019285
19286,IN,Erik L Dominguez,,8,AW00019286
19287,IN,Erik Gill,,7,AW00019287
19288,IN,Erik A Vazquez,,8,AW00019288
19289,IN,Kelvin H Guo,,8,AW00019289
19290,IN,Nelson F Torres,,10,AW00019290
19291,IN,Erik J Blanco,,10,AW00019291
19292,IN,Olivia J Sanchez,,7,AW00019292
19293,IN,Erik Serrano,,7,AW00019293
19294,IN,Olivia L Morris,,8,AW00019294
19295,IN,Erik M Ramos,,7,AW00019295
19296,IN,Olivia Rogers,,7,AW00019296
19297,IN,Olivia L Reed,,7,AW00019297
19298,IN,Erik W Suarez,,8,AW00019298
19299,IN,Olivia R Cook,,10,AW00019299
19300,IN,Olivia L Morgan,,8,AW00019300
19301,IN,Erik I Sanz,,10,AW00019301
19302,IN,Erik C Rubio,,10,AW00019302
19303,IN,Erik A Ortega,,7,AW00019303
19304,IN,Frank Martin,,8,AW00019304
19305,IN,Frank Gomez,,10,AW00019305
19306,IN,Olivia V Murphy,,7,AW00019306
19307,IN,Nelson T Dominguez,,10,AW00019307
19308,IN,Frank M Ruiz,,10,AW00019308
19309,IN,Olivia Bailey,,7,AW00019309
19310,IN,Olivia N Rivera,,7,AW00019310
19311,IN,Frank F Diaz,,8,AW00019311
19312,IN,Olivia Cooper,,10,AW00019312
19313,IN,Olivia Richardson,,7,AW00019313
19314,IN,Olivia K Cox,,8,AW00019314
19315,IN,Frank G Hernandez,,7,AW00019315
19316,IN,Olivia E Howard,,8,AW00019316
19317,IN,Frank G Alvarez,,7,AW00019317
19318,IN,Frank Jimenez,,7,AW00019318
19319,IN,Olivia A Ward,,7,AW00019319
19320,IN,Cory J Patel,,7,AW00019320
19321,IN,Olivia Torres,,8,AW00019321
19322,IN,Cory Weber,,10,AW00019322
19323,IN,Cory E Malhotra,,7,AW00019323
19324,IN,Olivia Peterson,,7,AW00019324
19325,IN,Olivia L Gray,,8,AW00019325
19326,IN,Cory E Sai,,7,AW00019326
19327,IN,Nelson G Gill,,7,AW00019327
19328,IN,Cory O Arun,,10,AW00019328
19329,IN,Cory Madan,,8,AW00019329
19330,IN,Olivia D Ramirez,,8,AW00019330
19331,IN,Olivia James,,8,AW00019331
19332,IN,Olivia S Watson,,8,AW00019332
19333,IN,Olivia Brooks,,8,AW00019333
19334,IN,Olivia L Kelly,,10,AW00019334
19335,IN,Cory Prasad,,7,AW00019335
19336,IN,Cory A Sara,,7,AW00019336
19337,IN,Olivia T Price,,10,AW00019337
19338,IN,Cory E Rana,,7,AW00019338
19339,IN,Olivia D Bennett,,8,AW00019339
19340,IN,Cory Raman,,8,AW00019340
19341,IN,Olivia R Blue,,10,AW00019341
19342,IN,Cory B Subram,,10,AW00019342
19343,IN,Cory A Mehta,,7,AW00019343
19344,IN,Cory B Garcia,,8,AW00019344
19345,IN,Olivia Henderson,,8,AW00019345
19346,IN,Nelson D Vazquez,,10,AW00019346
19347,IN,Cory P Fernandez,,10,AW00019347
19348,IN,Olivia Coleman,,10,AW00019348
19349,IN,Cory A Martinez,,8,AW00019349
19350,IN,Olivia Jenkins,,10,AW00019350
19351,IN,Olivia Perry,,7,AW00019351
19352,IN,Olivia B Powell,,7,AW00019352
19353,IN,Olivia Long,,8,AW00019353
19354,IN,Olivia G Patterson,,8,AW00019354
19355,IN,Olivia C Hughes,,10,AW00019355
19356,IN,Cory Rodriguez,,8,AW00019356
19357,IN,Olivia V Flores,,8,AW00019357
19358,IN,Olivia K Washington,,7,AW00019358
19359,IN,Cory Perez,,10,AW00019359
19360,IN,Shane L Suri,,10,AW00019360
19361,IN,Shane D Kapoor,,10,AW00019361
19362,IN,Shane M Chandra,,10,AW00019362
19363,IN,Olivia Z Simmons,,7,AW00019363
19364,IN,Nelson Blanco,,8,AW00019364
19365,IN,Shane L Kovar,,8,AW00019365
19366,IN,Olivia Foster,,7,AW00019366
19367,IN,Shane E Malhotra,,7,AW00019367
19368,IN,Olivia A Gonzales,,8,AW00019368
19369,IN,Olivia A Bryant,,10,AW00019369
19370,IN,Shane R Sai,,7,AW00019370
19371,IN,Olivia L Alexander,,8,AW00019371
19372,IN,Olivia Russell,,7,AW00019372
19373,IN,Olivia Griffin,,8,AW00019373
19374,IN,Shane Arun,,7,AW00019374
19375,IN,Shane Madan,,8,AW00019375
19376,IN,Victoria C Stewart,,7,AW00019376
19377,IN,Shane D Srini,,8,AW00019377
19378,IN,Victoria Sanchez,,10,AW00019378
19379,IN,Shane Schmidt,,10,AW00019379
19380,IN,Victoria A Morris,,7,AW00019380
19381,IN,Victoria Rogers,,7,AW00019381
19382,IN,Nelson Serrano,,10,AW00019382
19383,IN,Shane Rana,,8,AW00019383
19384,IN,Victoria J Reed,,8,AW00019384
19385,IN,Shane Raman,,8,AW00019385
19386,IN,Shane M Subram,,7,AW00019386
19387,IN,Shane S Mehta,,8,AW00019387
19388,IN,Victoria J Cook,,8,AW00019388
19389,IN,Victoria C Morgan,,10,AW00019389
19390,IN,Shane A Fernandez,,7,AW00019390
19391,IN,Victoria Bradley,,8,AW00019391
19392,IN,Victoria J Murphy,,10,AW00019392
19393,IN,Victoria C Bailey,,4,AW00019393
19394,IN,Shane Lopez,,6,AW00019394
19395,IN,Victoria C Rivera,,4,AW00019395
19396,IN,Victoria S Cooper,,1,AW00019396
19397,IN,Shane J Martinez,,4,AW00019397
19398,IN,Shane Y Gonzalez,,4,AW00019398
19399,IN,Victoria C Richardson,,6,AW00019399
19400,IN,Victoria C Cox,,6,AW00019400
19401,IN,Shane R Rodriguez,,4,AW00019401
19402,IN,Victoria L Howard,,4,AW00019402
19403,IN,Victoria Ware,,4,AW00019403
19404,IN,Nelson J Ramos,,4,AW00019404
19405,IN,Shane A Sanchez,,1,AW00019405
19406,IN,Victoria Torres,,1,AW00019406
19407,IN,Douglas Suri,,1,AW00019407
19408,IN,Victoria L Peterson,,4,AW00019408
19409,IN,Douglas D Kapoor,,4,AW00019409
19410,IN,Douglas Patel,,1,AW00019410
19411,IN,Douglas Vance,,6,AW00019411
19412,IN,Victoria Gray,,1,AW00019412
19413,IN,Douglas L Malhotra,,1,AW00019413
19414,IN,Victoria Ramirez,,6,AW00019414
19415,IN,Victoria James,,8,AW00019415
19416,IN,Douglas A Sai,,10,AW00019416
19417,IN,Victoria Watson,,8,AW00019417
19418,IN,Victoria H Brooks,,10,AW00019418
19419,IN,Nelson M Carlson,,7,AW00019419
19420,IN,Douglas M Arun,,8,AW00019420
19421,IN,Douglas Madan,,7,AW00019421
19422,IN,Victoria Sanders,,8,AW00019422
19423,IN,Douglas M Srini,,7,AW00019423
19424,IN,Douglas J Prasad,,10,AW00019424
19425,IN,Victoria A Price,,10,AW00019425
19426,IN,Douglas S Sara,,7,AW00019426
19427,IN,Victoria D Bennett,,7,AW00019427
19428,IN,Douglas Rana,,8,AW00019428
19429,IN,Victoria V Wood,,8,AW00019429
19430,IN,Victoria Barnes,,10,AW00019430
19431,IN,Douglas Raman,,7,AW00019431
19432,IN,Douglas Subram,,8,AW00019432
19433,IN,Todd Rowe,,10,AW00019433
19434,IN,Douglas Mehta,,7,AW00019434
19435,IN,Victoria M Henderson,,10,AW00019435
19436,IN,Douglas Garcia,,7,AW00019436
19437,IN,Nelson Suarez,,10,AW00019437
19438,IN,Douglas Fernandez,,8,AW00019438
19439,IN,Douglas C Martinez,,8,AW00019439
19440,IN,Victoria O Coleman,,10,AW00019440
19441,IN,Douglas E Gonzalez,,7,AW00019441
19442,IN,Victoria Jenkins,,7,AW00019442
19443,IN,Douglas W Rodriguez,,8,AW00019443
19444,IN,Douglas M Sanchez,,7,AW00019444
19445,IN,Victoria M Perry,,10,AW00019445
19446,IN,Douglas Perez,,7,AW00019446
19447,IN,Raymond H Suri,,7,AW00019447
19448,IN,Victoria Powell,,10,AW00019448
19449,IN,Raymond L Kapoor,,8,AW00019449
19450,IN,Raymond F Chandra,,8,AW00019450
19451,IN,Victoria Long,,8,AW00019451
19452,IN,Nelson M Sanz,,7,AW00019452
19453,IN,Victoria Patterson,,8,AW00019453
19454,IN,Victoria Hughes,,8,AW00019454
19455,IN,Raymond E Kovar,,10,AW00019455
19456,IN,Victoria Washington,,8,AW00019456
19457,IN,Victoria Butler,,10,AW00019457
19458,IN,Raymond T Malhotra,,7,AW00019458
19459,IN,Victoria Simmons,,10,AW00019459
19460,IN,Raymond A Sai,,7,AW00019460
19461,IN,Raymond S Arthur,,10,AW00019461
19462,IN,Raymond W Madan,,7,AW00019462
19463,IN,Raymond C Srini,,7,AW00019463
19464,IN,Raymond Prasad,,7,AW00019464
19465,IN,Raymond E Sara,,7,AW00019465
19466,IN,Victoria Gonzales,,10,AW00019466
19467,IN,Kelvin A He,,10,AW00019467
19468,IN,Nelson Rubio,,7,AW00019468
19469,IN,Raymond Rana,,7,AW00019469
19470,IN,Victoria Bryant,,10,AW00019470
19471,IN,Raymond R Raman,,10,AW00019471
19472,IN,Victoria C Alexander,,8,AW00019472
19473,IN,Raymond Subram,,7,AW00019473
19474,IN,Victoria D Russell,,7,AW00019474
19475,IN,Victoria A Griffin,,7,AW00019475
19476,IN,Raymond Fernandez,,8,AW00019476
19477,IN,Victoria C Diaz,,10,AW00019477
19478,IN,Emma J Stewart,,10,AW00019478
19479,IN,Raymond G Lopez,,10,AW00019479
19480,IN,Emma Sanchez,,7,AW00019480
19481,IN,Emma L Morris,,7,AW00019481
19482,IN,Raymond Martinez,,8,AW00019482
19483,IN,Raymond P Gonzalez,,10,AW00019483
19484,IN,Raymond A Rodriguez,,7,AW00019484
19485,IN,Nelson Ortega,,7,AW00019485
19486,IN,Raymond Sanchez,,10,AW00019486
19487,IN,Emma J Rogers,,7,AW00019487
19488,IN,Brett L Kapoor,,7,AW00019488
19489,IN,Brett S Chandra,,7,AW00019489
19490,IN,Brett A Patel,,7,AW00019490
19491,IN,Emma H Reed,,7,AW00019491
19492,IN,Emma G Cook,,7,AW00019492
19493,IN,Brett Van,,10,AW00019493
19494,IN,Emma Morgan,,7,AW00019494
19495,IN,Brett E Malhotra,,7,AW00019495
19496,IN,Emma Bradley,,8,AW00019496
19497,IN,Emma Murphy,,10,AW00019497
19498,IN,Brett Sai,,10,AW00019498
19499,IN,Emma H Bailey,,10,AW00019499
19500,IN,Emma J Rivera,,10,AW00019500
19501,IN,Byron E Martin,,8,AW00019501
19502,IN,Brett V Arun,,10,AW00019502
19503,IN,Brett L Madan,,7,AW00019503
19504,IN,Emma R Cooper,,7,AW00019504
19505,IN,Emma Richardson,,10,AW00019505
19506,IN,Brett D Srini,,10,AW00019506
19507,IN,Emma R Cox,,7,AW00019507
19508,IN,Brett A Prasad,,7,AW00019508
19509,IN,Emma Howard,,8,AW00019509
19510,IN,Brett L Rana,,10,AW00019510
19511,IN,Brett L Raman,,10,AW00019511
19512,IN,Brett B Subram,,10,AW00019512
19513,IN,Emma W Ward,,10,AW00019513
19514,IN,Brett Mehta,,8,AW00019514
19515,IN,Emma Torres,,7,AW00019515
19516,IN,Emma K Peterson,,7,AW00019516
19517,IN,Emma C Gray,,7,AW00019517
19518,IN,Brett Garcia,,8,AW00019518
19519,IN,Emma Ramirez,,7,AW00019519
19520,IN,Byron Gomez,,10,AW00019520
19521,IN,Brett L Fernandez,,7,AW00019521
19522,IN,Emma James,,10,AW00019522
19523,IN,Brett Lopez,,10,AW00019523
19524,IN,Emma Watson,,7,AW00019524
19525,IN,Brett Martinez,,6,AW00019525
19526,IN,Brett J Gonzalez,,6,AW00019526
19527,IN,Carol A Brooks,,6,AW00019527
19528,IN,Emma A Kelly,,1,AW00019528
19529,IN,Brett Rodriguez,,1,AW00019529
19530,IN,Emma J Sandberg,,4,AW00019530
19531,IN,Brett Sanchez,,4,AW00019531
19532,IN,Brett M Perez,,4,AW00019532
19533,IN,Emma H Price,,4,AW00019533
19534,IN,Emma E Bennett,,4,AW00019534
19535,IN,Monica Kim,,4,AW00019535
19536,IN,Monica H Chandra,,6,AW00019536
19537,IN,Monica J Patel,,1,AW00019537
19538,IN,Monica G Vance,,1,AW00019538
19539,IN,Emma Ross,,4,AW00019539
19540,IN,Monica D Malhotra,,1,AW00019540
19541,IN,Monica L Sai,,6,AW00019541
19542,IN,Emma A Henderson,,1,AW00019542
19543,IN,Monica Arun,,1,AW00019543
19544,IN,Monica G Madan,,4,AW00019544
19545,IN,Monica Smith,,4,AW00019545
19546,IN,Monica C Prasad,,6,AW00019546
19547,IN,Emma Coleman,,4,AW00019547
19548,IN,Emma L Jenkins,,4,AW00019548
19549,IN,Emma Perry,,1,AW00019549
19550,IN,Monica Schmidt,,4,AW00019550
19551,IN,Emma F Long,,1,AW00019551
19552,IN,Emma J Patterson,,1,AW00019552
19553,IN,Byron A Diaz,,6,AW00019553
19554,IN,Monica Raman,,6,AW00019554
19555,IN,Emma A Hughes,,9,AW00019555
19556,IN,Monica J Subram,,9,AW00019556
19557,IN,Emma P Flores,,9,AW00019557
19558,IN,Monica J Mehta,,9,AW00019558
19559,IN,Emma Washington,,9,AW00019559
19560,IN,Monica D Garcia,,9,AW00019560
19561,IN,Emma S Butler,,9,AW00019561
19562,IN,Monica M Lopez,,9,AW00019562
19563,IN,Monica A Martinez,,9,AW00019563
19564,IN,Monica Gonzalez,,9,AW00019564
19565,IN,Monica J Rodriguez,,9,AW00019565
19566,IN,Byron Hernandez,,9,AW00019566
19567,IN,Miguel L Sanchez,,9,AW00019567
19568,IN,Monica Perez,,9,AW00019568
19569,IN,Emma L Simmons,,9,AW00019569
19570,IN,Holly M Suri,,9,AW00019570
19571,IN,Emma Foster,,9,AW00019571
19572,IN,Holly Chandra,,9,AW00019572
19573,IN,Emma P Gonzales,,9,AW00019573
19574,IN,Emma E Bryant,,9,AW00019574
19575,IN,Holly S Vance,,9,AW00019575
19576,IN,Holly R Malhotra,,9,AW00019576
19577,IN,Holly V Sai,,9,AW00019577
19578,IN,Holly Arun,,9,AW00019578
19579,IN,Emma I Russell,,9,AW00019579
19580,IN,Emma R Griffin,,9,AW00019580
19581,IN,Holly Srini,,9,AW00019581
19582,IN,Emma L Diaz,,9,AW00019582
19583,IN,Grace H Stewart,,9,AW00019583
19584,IN,Holly Rana,,9,AW00019584
19585,IN,Grace Sanchez,,9,AW00019585
19586,IN,Grace A Morris,,9,AW00019586
19587,IN,Holly Raman,,9,AW00019587
19588,IN,Holly J Subram,,9,AW00019588
19589,IN,Gloria Reed,,9,AW00019589
19590,IN,Holly L Mehta,,9,AW00019590
19591,IN,Grace C Cook,,9,AW00019591
19592,IN,Holly Garcia,,9,AW00019592
19593,IN,Grace E Morgan,,9,AW00019593
19594,IN,Byron Jiménez,,9,AW00019594
19595,IN,Holly M Fernandez,,9,AW00019595
19596,IN,Grace Bell,,9,AW00019596
19597,IN,Holly Lopez,,9,AW00019597
19598,IN,Grace J Murphy,,9,AW00019598
19599,IN,Grace C Bailey,,9,AW00019599
19600,IN,Holly B Martinez,,9,AW00019600
19601,IN,Holly Sanchez,,9,AW00019601
19602,IN,Holly E Perez,,9,AW00019602
19603,IN,Grace M Rivera,,9,AW00019603
19604,IN,Grace C Cooper,,9,AW00019604
19605,IN,Cassandra B Suri,,9,AW00019605
19606,IN,Cassandra Kapoor,,9,AW00019606
19607,IN,Cassandra Chandra,,9,AW00019607
19608,IN,Cassandra P Patel,,9,AW00019608
19609,IN,Grace A Richardson,,9,AW00019609
19610,IN,Cassandra Van,,9,AW00019610
19611,IN,Cassandra L Malhotra,,9,AW00019611
19612,IN,Grace Cox,,9,AW00019612
19613,IN,Cassandra R Sai,,9,AW00019613
19614,IN,Grace J Howard,,9,AW00019614
19615,IN,Grace S Ward,,9,AW00019615
19616,IN,Grace J Torres,,9,AW00019616
19617,IN,Cassandra M Arthur,,9,AW00019617
19618,IN,Grace Y Peterson,,9,AW00019618
19619,IN,Cassandra D Madan,,9,AW00019619
19620,IN,Grace A Gray,,9,AW00019620
19621,IN,Grace Ramirez,,9,AW00019621
19622,IN,Cassandra S Srini,,9,AW00019622
19623,IN,Grace L James,,9,AW00019623
19624,IN,Cassandra D Prasad,,9,AW00019624
19625,IN,Cassandra D Sara,,9,AW00019625
19626,IN,Grace D Watson,,9,AW00019626
19627,IN,Kelvin A Zheng,,9,AW00019627
19628,IN,Cassandra Rana,,9,AW00019628
19629,IN,Grace G Brooks,,9,AW00019629
19630,IN,Cassandra Raman,,9,AW00019630
19631,IN,Grace Kelly,,9,AW00019631
19632,IN,Cassandra M Subram,,9,AW00019632
19633,IN,Cassandra Mehta,,4,AW00019633
19634,IN,Grace E Price,,4,AW00019634
19635,IN,Cassandra Garcia,,1,AW00019635
19636,IN,Grace A Bennett,,1,AW00019636
19637,IN,Cassandra C Fernandez,,1,AW00019637
19638,IN,Grace Wood,,1,AW00019638
19639,IN,Grace R Barnes,,4,AW00019639
19640,IN,Grace Ross,,6,AW00019640
19641,IN,Cassandra Lopez,,1,AW00019641
19642,IN,Grace M Henderson,,6,AW00019642
19643,IN,Cassandra A Martinez,,1,AW00019643
19644,IN,Grace J Coleman,,4,AW00019644
19645,IN,Cassandra Gonzalez,,6,AW00019645
19646,IN,Grace Jenkins,,6,AW00019646
19647,IN,Grace E Perry,,6,AW00019647
19648,IN,Cassandra T Sanchez,,6,AW00019648
19649,IN,Grace B Powell,,1,AW00019649
19650,IN,Cassandra Perez,,9,AW00019650
19651,IN,Patricia E Suri,,9,AW00019651
19652,IN,Patricia R Kapoor,,9,AW00019652
19653,IN,Grace J Long,,9,AW00019653
19654,IN,Grace M Patterson,,1,AW00019654
19655,IN,Patricia Chapman,,4,AW00019655
19656,IN,Grace A Hughes,,4,AW00019656
19657,IN,Patricia Patel,,1,AW00019657
19658,IN,Grace C Flores,,4,AW00019658
19659,IN,Patricia L Vance,,4,AW00019659
19660,IN,Grace A Washington,,4,AW00019660
19661,IN,Patricia S Malhotra,,6,AW00019661
19662,IN,Grace T Butler,,6,AW00019662
19663,IN,Byron Romero,,1,AW00019663
19664,IN,Grace M Simmons,,1,AW00019664
19665,IN,Patricia L Madan,,4,AW00019665
19666,IN,Patricia Srini,,9,AW00019666
19667,IN,Patricia Prasad,,9,AW00019667
19668,IN,Patricia J Saunders,,1,AW00019668
19669,IN,Gloria A Gonzales,,1,AW00019669
19670,IN,Grace J Bryant,,4,AW00019670
19671,IN,Patricia T Raman,,4,AW00019671
19672,IN,Grace J Alexander,,9,AW00019672
19673,IN,Patricia Subram,,9,AW00019673
19674,IN,Patricia K Mehta,,9,AW00019674
19675,IN,Patricia Garcia,,9,AW00019675
19676,IN,Grace A Russell,,9,AW00019676
19677,IN,Grace Griffin,,9,AW00019677
19678,IN,Byron Navarro,,1,AW00019678
19679,IN,Grace R Diaz,,4,AW00019679
19680,IN,Patricia Lopez,,1,AW00019680
19681,IN,Rachel C Sanchez,,6,AW00019681
19682,IN,Patricia G Gonzalez,,1,AW00019682
19683,IN,Patricia M Rodriguez,,1,AW00019683
19684,IN,Patricia Perez,,1,AW00019684
19685,IN,Rachel C Morris,,4,AW00019685
19686,IN,Kristina J Suri,,4,AW00019686
19687,IN,Kristina Kapoor,,4,AW00019687
19688,IN,Kristina Chandra,,4,AW00019688
19689,IN,Byron K Gutierrez,,1,AW00019689
19690,IN,Kristina Patel,,4,AW00019690
19691,IN,Kristina R Kovar,,1,AW00019691
19692,IN,Kristina Malhotra,,4,AW00019692
19693,IN,Rachel Rogers,,6,AW00019693
19694,IN,Kristina Sai,,1,AW00019694
19695,IN,Rachel E Reed,,1,AW00019695
19696,IN,Kristina V Arun,,4,AW00019696
19697,IN,Kristina A Madan,,4,AW00019697
19698,IN,Rachel T Cook,,4,AW00019698
19699,IN,Kristina D Smith,,1,AW00019699
19700,IN,Rachel Morgan,,4,AW00019700
19701,IN,Rachel Blue,,1,AW00019701
19702,IN,Rachel A Murphy,,4,AW00019702
19703,IN,Kristina Schmidt,,4,AW00019703
19704,IN,Kristina Rana,,6,AW00019704
19705,IN,Kristina Raman,,6,AW00019705
19706,IN,Rachel R Bailey,,1,AW00019706
19707,IN,Kristina Subram,,4,AW00019707
19708,IN,Kristina R Mehta,,4,AW00019708
19709,IN,Kristina Garcia,,6,AW00019709
19710,IN,Kristina A Fernandez,,6,AW00019710
19711,IN,Kristina L Lopez,,1,AW00019711
19712,IN,Rachel S Rivera,,1,AW00019712
19713,IN,Rachel M Richardson,,1,AW00019713
19714,IN,Kristina S Martinez,,4,AW00019714
19715,IN,Rachel J Cox,,4,AW00019715
19716,IN,Rachel L Howard,,4,AW00019716
19717,IN,Kristina Rodriguez,,1,AW00019717
19718,IN,Rachel C Ward,,1,AW00019718
19719,IN,Kristina A Perez,,4,AW00019719
19720,IN,Cynthia Suri,,1,AW00019720
19721,IN,Rachel Gray,,1,AW00019721
19722,IN,Cynthia Kapoor,,4,AW00019722
19723,IN,Cynthia Chandra,,4,AW00019723
19724,IN,Rachel L Ramirez,,1,AW00019724
19725,IN,Cynthia M Patel,,4,AW00019725
19726,IN,Cynthia Weber,,6,AW00019726
19727,IN,Cynthia Malhotra,,1,AW00019727
19728,IN,Rachel James,,1,AW00019728
19729,IN,Cynthia Sai,,6,AW00019729
19730,IN,Rachel Kelly,,4,AW00019730
19731,IN,Byron J Gill,,4,AW00019731
19732,IN,Cynthia Arun,,4,AW00019732
19733,IN,Cynthia Madan,,1,AW00019733
19734,IN,Rachel Sanders,,4,AW00019734
19735,IN,Cynthia Srini,,4,AW00019735
19736,IN,Cynthia L Prasad,,4,AW00019736
19737,IN,Rachel D Price,,1,AW00019737
19738,IN,Cynthia Saunders,,1,AW00019738
19739,IN,Rachel Bradley,,4,AW00019739
19740,IN,Cynthia L Rana,,1,AW00019740
19741,IN,Cynthia P Raman,,1,AW00019741
19742,IN,Rachel Wood,,1,AW00019742
19743,IN,Cynthia A Subram,,1,AW00019743
19744,IN,Rachel Blue,,4,AW00019744
19745,IN,Cynthia Mehta,,4,AW00019745
19746,IN,Rachel C Ross,,6,AW00019746
19747,IN,Cynthia K Garcia,,4,AW00019747
19748,IN,Byron Vazquez,,9,AW00019748
19749,IN,Cynthia L Fernandez,,4,AW00019749
19750,IN,Cynthia D Lopez,,6,AW00019750
19751,IN,Rachel Henderson,,6,AW00019751
19752,IN,Cynthia Martinez,,9,AW00019752
19753,IN,Rachel Coleman,,9,AW00019753
19754,IN,Cynthia Gonzalez,,1,AW00019754
19755,IN,Cynthia E Rodriguez,,1,AW00019755
19756,IN,Cynthia S Sanchez,,4,AW00019756
19757,IN,Cynthia A Perez,,6,AW00019757
19758,IN,Rachel R Jenkins,,4,AW00019758
19759,IN,Brandy Suri,,4,AW00019759
19760,IN,Rachel L Perry,,4,AW00019760
19761,IN,Brandy I Kapoor,,9,AW00019761
19762,IN,Brandy P Chandra,,9,AW00019762
19763,IN,Rachel Powell,,9,AW00019763
19764,IN,Rachel Long,,9,AW00019764
19765,IN,Rachel K Patterson,,9,AW00019765
19766,IN,Brandy Patel,,9,AW00019766
19767,IN,Alicia W She,,4,AW00019767
19768,IN,Rachel R Hughes,,4,AW00019768
19769,IN,Alicia D Shen,,4,AW00019769
19770,IN,Rachel L Flores,,9,AW00019770
19771,IN,Rachel Washington,,9,AW00019771
19772,IN,Alicia Xie,,9,AW00019772
19773,IN,Rachel Butler,,9,AW00019773
19774,IN,Rachel E Simmons,,1,AW00019774
19775,IN,Marco C Tanara,,4,AW00019775
19776,IN,Rachel Foster,,4,AW00019776
19777,IN,Rachel A Gonzales,,4,AW00019777
19778,IN,Alicia Xu,,4,AW00019778
19779,IN,Alicia Luo,,1,AW00019779
19780,IN,Rachel Bryant,,4,AW00019780
19781,IN,Rachel Alexander,,6,AW00019781
19782,IN,Alicia Yuan,,9,AW00019782
19783,IN,Kelvin Hu,,9,AW00019783
19784,IN,Byron G Serrano,,9,AW00019784
19785,IN,Rachel C Russell,,9,AW00019785
19786,IN,Alicia Lal,,9,AW00019786
19787,IN,Alicia L Sharma,,9,AW00019787
19788,IN,Rachel Griffin,,9,AW00019788
19789,IN,Alicia Shan,,9,AW00019789
19790,IN,Rachel J Diaz,,9,AW00019790
19791,IN,Jasmine Stewart,,9,AW00019791
19792,IN,Alicia Jai,,9,AW00019792
19793,IN,Alicia Pal,,9,AW00019793
19794,IN,Jasmine K Rogers,,9,AW00019794
19795,IN,Alicia S Andersen,,9,AW00019795
19796,IN,Jasmine Reed,,9,AW00019796
19797,IN,Jasmine C Cook,,9,AW00019797
19798,IN,Alicia Raje,,9,AW00019798
19799,IN,Jasmine B Bell,,4,AW00019799
19800,IN,Alicia A Chapman,,4,AW00019800
19801,IN,Jill J Murphy,,6,AW00019801
19802,IN,Byron Ramos,,6,AW00019802
19803,IN,Jasmine E Bailey,,1,AW00019803
19804,IN,Alicia M Rai,,1,AW00019804
19805,IN,Jasmine A Rivera,,4,AW00019805
19806,IN,Alicia H Goel,,4,AW00019806
19807,IN,Alicia L Beck,,9,AW00019807
19808,IN,Alicia Raji,,4,AW00019808
19809,IN,Alícia J Anand,,4,AW00019809
19810,IN,Jasmine Richardson,,4,AW00019810
19811,IN,Jasmine Cox,,1,AW00019811
19812,IN,Lindsay She,,4,AW00019812
19813,IN,Lindsay K Deng,,1,AW00019813
19814,IN,Lindsay E Simpson,,4,AW00019814
19815,IN,Byron Carlson,,1,AW00019815
19816,IN,Lindsay T Xie,,1,AW00019816
19817,IN,Lindsay P Tang,,6,AW00019817
19818,IN,Jasmine C Ward,,4,AW00019818
19819,IN,Lindsay A Xu,,4,AW00019819
19820,IN,Jasmine A Torres,,4,AW00019820
19821,IN,Jasmine R Peterson,,4,AW00019821
19822,IN,Lindsay Luo,,6,AW00019822
19823,IN,Jasmine A Gray,,6,AW00019823
19824,IN,Jasmine Ramirez,,1,AW00019824
19825,IN,Lindsay L Kumar,,4,AW00019825
19826,IN,Jasmine James,,6,AW00019826
19827,IN,Jasmine L West,,6,AW00019827
19828,IN,Lindsay H Lal,,6,AW00019828
19829,IN,Lindsay E Sharma,,6,AW00019829
19830,IN,Lindsay Shan,,6,AW00019830
19831,IN,Lindsay R Jai,,4,AW00019831
19832,IN,Jasmine S Brooks,,4,AW00019832
19833,IN,Jasmine D Kelly,,1,AW00019833
19834,IN,Byron R Suarez,,1,AW00019834
19835,IN,Lindsay E Pal,,1,AW00019835
19836,IN,Lindsay Andersen,,6,AW00019836
19837,IN,Jasmine E Sanders,,4,AW00019837
19838,IN,Jasmine L Price,,1,AW00019838
19839,IN,Lindsay L Raje,,6,AW00019839
19840,IN,Lindsay Chande,,4,AW00019840
19841,IN,Jasmine T Wood,,4,AW00019841
19842,IN,Lindsay R Chander,,1,AW00019842
19843,IN,Lindsay M Nara,,4,AW00019843
19844,IN,Jasmine J Barnes,,6,AW00019844
19845,IN,Jasmine S Ross,,1,AW00019845
19846,IN,Jasmine Henderson,,1,AW00019846
19847,IN,Lindsay Nath,,6,AW00019847
19848,IN,Jasmine L Coleman,,1,AW00019848
19849,IN,Jasmine S Jenkins,,4,AW00019849
19850,IN,Lindsay A Goel,,4,AW00019850
